,0,1
-10_60_-6_60,-0.43636286667604496,-3.8059677958175047
-10_60_-5_60,-0.31941438567270436,-110.1724682486119
-20_70_-4_70,-0.38992362812706416,-5.263775838530626
-20_70_-3_70,-0.35083187057450105,-126.03516048633375
-30_70_-2_70,-0.3897929202943623,-3.278821821533456
-30_70_-1_70,-0.3689394397543194,-5.465205475888684
-30_70_0_70,-0.3828833872507855,-116.09526301532931
-40_70_1_70,-0.3968563270799979,-6.594570373581869
-40_70_2_70,-0.4370706005645669,-6.211605072670742
-41_70_3_70,-1.3716870422917666,-1.8632688606373358
-45_60_4_60,-0.027905179912363676,0.0
-49_60_5_60,-0.7967569370661256,-3.638379633235394
90_50_6_0,-0.351536340482061,-6.666333950008257
80_50_7_0,-0.3755730048924971,-12.350906815864288
80_40_8_0,-12.592031850027976,-0.3918464634254029
70_30_9_0,-28.91338362091727,-100.01748369305993
70_10_10_0,-31.345067875147056,-100.0
60_-10_10_0,-49.4034006573647,-100.0
40_0_-7_0,-44.80696274665383,-262.3191022145543
30_10_-5_0,-71.88657115951203,-325.4258765389002
20_20_-2_0,-0.04249456296317495,-0.053468857585149854
20_20_-1_0,-0.016060327327505654,-0.07004081256150131
10_20_0_0,-100.0,-0.10442828311081409
10_20_1_0,-100.0,-0.12174331950673917
-30_30_-9_20,-0.0019669507539479014,0.0
-30_40_-8_20,-0.9024609937411477,-1.306342063586825
-30_40_-7_30,0.0,0.0
-40_50_-6_40,-0.4127479305609008,-1.1114680681322753
-40_50_-5_40,0.0,0.0
-41_60_-4_50,0.0,0.0
-45_60_-3_50,0.0,0.0
-49_60_-2_50,-0.004372183753890262,0.0
80_50_1_0,-0.583898429124369,-6.061782832908415
70_50_2_0,-1.2151151070501303,-108.31981218437384
70_50_3_0,-0.5466194183085281,-9.126906556803945
60_40_5_0,-0.46186881802930335,-8.959644542000813
60_30_6_0,-5.140193154483221,-0.47882670945836797
-10_50_5_50,-2.1562027534702177,-104.524025763285
-10_40_7_40,-1.9784373029488593,-2.784990173604567
-20_30_8_30,-9.5,-1.904343076213868
-20_20_9_20,-207.60000000000002,-100.0
-30_10_10_10,-190.0,-190.0
80_80_-6_0,-2.038842898800903,-100.0
20_50_9_0,-0.5344952923038612,-6.7192375562566795
-10_70_-5_100,-0.42735704012881903,-100.0
-10_80_-4_100,-0.49065774387777095,-10.4025
-10_80_-3_100,-0.5745118991726069,-19.803676250000002
-20_80_-2_110,-0.45083272510046424,-24.358912000000007
-20_80_-1_110,-0.4260969369376033,-155.48367118000002
-30_80_0_110,-0.4462452506811744,-9.5
-30_80_1_110,-0.5133523899951509,-18.0975
-30_80_2_100,-0.5534081236247395,-8.55
-40_80_3_100,-0.46132956378032364,-9.5
-40_70_4_100,-0.517590058253141,-100.0
-41_70_5_90,-2.5241239640637376,-6.833349797616806
-45_60_6_90,-1.644715404759799,-7.917057440039938
-49_50_7_80,-1.253168553563374,-110.65086684299159
-10_60_0_120,-0.0029084045927079485,-105.99197268901302
-10_60_1_120,-0.009406650978821993,-102.78988138733816
-10_50_2_120,-0.0007005899709991856,-0.24751519253235893
-20_50_3_120,-1.0765013664768891e-06,-0.3897877022091197
-20_50_4_110,-0.06629769925354555,-0.08254178862356686
-30_40_5_110,-0.002043612726260435,-0.00013474064301186844
-30_40_6_100,-0.298983804440498,-0.6717795323424524
-30_30_7_100,-7.695,0.0
-40_20_8_90,-100.0,0.0
-40_10_9_80,-100.0,-100.0
60_50_-7_0,-0.40992987726627356,-100.0
50_60_-5_0,-0.5447545507612435,-14.109474615432324
40_70_-3_0,-0.7590657604662502,-18.643863438155105
40_70_-2_0,-0.49897264202462327,-108.74707668918641
30_70_-1_0,-0.9203209035383116,-2.3796908262105942
30_70_0_0,-0.6851250563755775,-175.3712898476569
30_70_1_0,-0.558829697920461,-40.42326376312337
20_70_2_0,-1.0101672091362706,-6.6712490404658595
20_70_3_0,-0.7096347158784144,-37.58137531130884
10_60_4_0,-1.3424965245353417,-12.56383356626327
10_50_6_0,-0.8204737913110984,-100.37966065569108
0_40_8_0,-0.7870388410542762,-1.2154025604332555
110_-20_-8_0,-0.5029342847955668,-0.544160473551385
-10_30_4_130,0.0,0.0
-10_20_5_130,-100.0,0.0
-10_20_6_120,-100.0,0.0
60_60_-6_0,-0.46027360061573375,-6.490811744598311
50_70_-3_0,-0.4938272270112579,-100.3031385293564
30_70_2_0,-0.6059535318121182,-32.64206982795101
0_30_9_0,-109.5,-0.7719077467425878
-10_30_-9_10,0.0,0.0
-10_40_-8_20,-0.05323961270156187,-0.05473551162090608
-20_40_-7_30,0.0,0.0
-20_50_-6_30,0.0,0.0
-30_60_-5_40,-0.6105375144201395,-3.848809046935836
-30_60_-4_40,0.0,0.0
-30_60_-3_50,0.0,0.0
-40_60_-2_50,0.0,0.0
-40_70_-1_50,-0.09650110191094749,-117.90729857561921
-41_70_0_50,0.0,0.0
-45_60_1_50,0.0,0.0
-49_60_2_50,0.0,0.0
90_40_3_0,-0.3660430128716553,-1.447171516535298
80_40_4_0,-1.76641191356931,-0.39395554043494796
80_30_5_0,-0.3169949409724208,-1.3345541212878722
70_20_7_0,-1.8800374014901202,-100.0
70_10_8_0,-6.414410791628784,-0.381428929758065
60_0_9_0,-55.46455998805554,-100.0
50_10_-8_0,-3.427115906311549,-100.0
50_20_-7_0,-0.5103948901713488,-100.0
40_30_-5_0,-0.45526638136391484,-1.488068504954534
30_40_-2_0,-0.5307356241290911,-3.632711382356326
20_40_-1_0,-0.7009768749720481,-2.3397027951667315
20_40_0_0,-0.64659532267421,-2.080911850278382
10_30_3_0,-0.5249345898680164,-0.6945958131160614
0_30_4_0,-0.32325886891483835,-0.3589180296413175
0_20_5_0,-100.0,-0.521491862351775
-10_20_6_-40,-100.0,0.0
-10_60_0_70,-1.0248458398522997,-2.136673846652921
-10_50_2_70,-0.6102280032603891,-1.3358243141836796
-20_50_4_60,-2.3175598501286365,-2.56853275503729
-30_30_7_40,-9.5,-2.245271752863405
-40_30_-9_40,0.0,0.0
-41_40_-8_50,0.0,0.0
-45_40_-7_60,0.0,0.0
-49_50_-6_60,0.0,0.0
90_70_-5_0,-1.3784875125092373,-10.004642248013097
80_70_-4_0,-1.5786155161693745,-100.00001061641396
80_70_-3_0,-1.7609095110275277,-100.19065615987205
70_80_-2_0,-1.3930442607770608,-100.02294879173273
70_80_-1_0,-1.6235616961018497,-113.33613110930123
70_80_0_0,-1.5981989250941138,-101.74093547294582
60_80_1_0,-1.6049705265718812,-126.44436203369229
60_70_2_0,-1.486118345684101,-102.23871577727333
50_70_3_0,-1.8839660899864143,-100.0
50_70_4_0,-1.3209030279077267,-108.81629988745735
50_60_5_0,-1.3270731372509457,-146.17636594347107
40_60_6_0,-1.036775726732843,-135.64408947242106
40_50_7_0,-1.165936469616502,-110.86489892290206
30_40_8_0,-0.2483275899713812,-109.10264023243766
30_30_9_0,-104.35264429190846,-0.22889512545354046
-10_70_-2_-30,-0.18822094109176263,-17.138722427583037
-20_70_1_-30,-0.5798245301033917,-104.84920347869131
-20_60_2_-30,-1.361555503748768,-10.554524407367495
-30_50_5_-50,-2.6649305455409626,-3.971057854964041
-40_50_6_-50,-1.0626169392507465,-1.3316021020050473
-41_30_8_-70,0.0,0.0
-45_20_9_-80,-100.0,0.0
-49_10_10_-90,-100.0,0.0
20_60_-9_0,-73.5089219140899,-108.95149459295648
10_70_-7_0,-49.481935014556065,-147.79042136083334
10_80_-6_0,-99.57750107933191,-161.20902811706313
0_90_-4_0,-229.0204278119047,-474.9928474805605
-10_90_-3_160,-1.1358175962930586,-54.104921983396835
-10_90_-2_160,0.0,0.0
-10_90_-1_160,0.0,0.0
-20_90_0_160,0.0,0.0
-20_90_1_160,0.0,0.0
-30_90_2_160,-1.3393263058382592,-248.08449915519765
-30_90_3_160,0.0,0.0
-30_80_4_150,0.0,0.0
-40_80_5_150,0.0,0.0
-40_70_6_140,0.0,0.0
-41_60_7_140,0.0,0.0
-45_60_8_130,0.0,0.0
-49_50_9_120,0.0,0.0
90_110_10_0,-1.4828924937968717,-100.0008036873343
80_100_10_0,-1.0352979420086694,-100.00683475486476
-10_40_2_-80,0.0,0.0
-10_40_3_-90,0.0,0.0
-10_30_4_-90,0.0,0.0
-20_30_5_-100,0.0,0.0
-20_20_6_-100,-100.0,0.0
-30_20_7_-110,-100.0,0.0
0_30_-9_0,-0.42836686149630776,-0.7348462051132294
-20_60_-4_70,-0.3193956376981997,-4.479275753211517
-41_60_3_70,0.0,0.0
60_20_-9_0,-0.48833639712143767,-100.0
60_30_-8_0,-0.4604214132303811,-100.0
50_40_-6_0,-0.4942666083839367,-100.0
50_40_-5_0,-0.3986988111820545,-100.0
40_50_-4_0,-0.693316748913477,-6.222610994406794
40_50_-3_0,-0.4227371299521924,-101.65517486938623
30_50_-1_0,-0.4779994215846798,-103.73103448569148
30_50_0_0,-0.4697933222544943,-8.303745717941602
20_50_1_0,-0.5349056126045393,-105.69827284723415
20_50_2_0,-0.49849567760072616,-2.283977342949066
10_40_4_0,-0.5736129312253252,-1.226384402398457
10_40_5_0,-0.6278837800802404,-1.5256276734229013
0_30_6_0,-100.0,-1.0360995057332691
0_30_7_0,-81.0,-100.0
-10_20_8_10,-190.5,-100.0
0_80_-6_0,-61.31657596697033,-262.58205136179595
-10_90_-3_30,-0.05351543757210302,-45.64923584723752
-20_90_-2_40,-0.3156644316862138,-28.667052750000007
-20_90_-1_40,-0.3333082433925668,-167.193041016525
-30_90_1_40,-0.3818141355216788,-109.5
-30_90_2_30,-0.13783399060746973,-49.56179449999999
-40_80_4_30,-0.5088460325770816,-0.8130048414525943
-41_80_5_20,0.0,0.0
-45_70_6_20,-0.4689211408297055,-0.9782997878500441
-49_60_7_10,-0.5570776730152209,-1.0025001407529486
90_0_8_0,-0.49318361328679733,-1.973586440869541
80_-20_10_0,-1.2021902802689728,-0.3774989433072633
-10_50_0_40,-0.8659859016373211,-1.350471721706662
-10_50_2_30,-1.5951637944571455,-3.3086982101122735
-20_50_3_30,-2.0739861909584105,-3.731333276679997
-20_40_4_30,-4.318100546351856,-4.60149110260404
-30_40_5_20,-7.695,-3.7980928778113974
-30_40_-9_30,-2.3267326376064745,-2.5427759111685875
-40_50_-8_30,-2.1864350459104904,-2.4399578055556157
-40_50_-7_40,-0.9985600052920526,-1.5143701914947603
-41_60_-6_50,-0.10205345303941919,-0.2392827015319733
-45_70_-5_50,-0.753354303291013,-1.8012643147543284
-49_70_-4_60,-2.0330224151125167,-2.0207821914004813
90_60_-3_0,-2.5092545490629776,-14.520279120801154
90_60_-2_0,-1.4455772193522154,-8.227182952453438
80_60_-1_0,-1.34546012082551,-10.638875352213043
80_60_0_0,-0.979129079839056,-10.176861434999436
80_60_1_0,-0.7136510947792519,-12.036654942890234
60_50_4_0,-0.832537479509253,-116.44576483171994
60_40_6_0,-12.721800883353279,-0.4741187071292333
50_30_7_0,-16.206808410803454,-100.848635972837
20_-30_10_0,-100.0,0.0
-10_70_-6_10,-0.3493916908684032,-100.0
-10_70_-5_20,-0.22626511640327235,-1.62043875
-10_80_-4_20,-0.2696634674762405,-17.810255387500003
-20_80_-3_30,-0.2991080046875908,-19.621387875
-20_80_-2_30,-0.33489182889107855,-9.3757875
-30_80_-1_30,-0.35751576495762505,-25.89443772830738
-30_80_0_30,-0.39463399642045704,-24.849712392758626
-30_80_1_30,-0.410711436037032,-156.588130255
-40_80_2_30,-0.429634920493035,-118.7245
-40_80_3_20,-0.5098547292826205,-100.0
-41_70_4_20,-0.17283968002269673,-0.2723602649584451
-45_70_5_10,-0.3399346271553811,-0.4100280849101769
-49_60_6_10,-0.42089590850246233,-0.9649683102068625
90_0_7_0,-0.4600474974361681,-7.093355482732427
80_-10_8_0,-0.36642914709370883,-1.115599234098343
80_-20_9_0,-1.4117477726925258,-0.3579942230629878
-20_40_5_80,-0.47315638914419755,-0.7644883642262161
-20_30_6_70,-129.66090000000003,-100.0
-30_30_-9_70,-0.0014609468585767896,-0.03984138693125904
-30_40_-8_80,-2.432530227117916,-2.575604112497298
-40_50_-7_90,-3.134242147208586,-4.466120544356252
-40_50_-6_90,-0.49431737953750876,-1.346306217141041
-41_60_-5_100,-0.05964233922215113,-0.21384122703116437
-45_60_-4_100,0.0,0.0
-49_60_-3_100,-2.1989104592399346e-05,0.0
90_110_-2_0,-1.4227650654831818,-113.98229730099732
90_110_-1_0,-0.7519282390679898,-100.0
80_110_0_0,-0.9310478350301401,-102.31318436411614
80_110_1_0,-0.8499262378680403,-100.00995825902656
80_100_2_0,-0.9542886228843482,-101.7463054506639
70_100_3_0,-1.0822481942976983,-100.75408608360543
60_90_5_0,-1.0288412081280511,-100.10030728014286
60_90_6_0,-1.0059601589084735,-112.36517644007864
50_70_8_0,-1.3063622743883327,-116.4220938726846
50_60_9_0,-3.2239118845359105,-132.72195832064193
40_50_10_0,-11.880288834054175,-156.18470381638477
20_20_-9_0,-0.2154524278876053,-100.14299169586852
0_50_-4_0,-0.3205929614988159,-0.6663698976218433
-10_60_-1_140,0.0,0.0
-10_60_0_140,-3.5659523535184326e-09,-107.02978419315403
-20_60_1_140,0.0,0.0
-20_50_2_140,-4.963026584577069e-06,0.0
-20_50_3_130,-4.809886936624217e-05,-0.13708002336940386
-30_50_4_130,0.0,0.0
-30_40_5_130,-1.246701138262697e-06,-0.035426877100741994
-40_40_6_120,0.0,0.0
-40_30_7_110,-9.5,-6.18989878059625e-05
-40_20_8_100,-181.0,-72.9
-43_10_9_100,-100.0,0.0
-20_50_-8_60,-2.2390116823894104,-4.161528856216254
-20_60_-7_70,-1.3712090308852558,-13.03488965643886
-30_60_-6_80,-1.5168396565494229,-3.8160068616674394
-30_70_-5_80,-1.6330613464629715,-23.400342244892393
-40_80_-3_90,-0.9405560092715313,-5.336437657883032
-40_80_-2_90,-0.7695738290615463,-192.5140787232028
-41_80_-1_90,-0.12369854074213152,-4.589881866901464
-45_80_0_90,-0.4553049086813875,-8.926037863496417
-49_80_1_90,-1.68640824450691,-117.2479156407306
90_90_2_0,-0.8683580676198563,-100.0137457872789
80_80_3_0,-0.7904003740615082,-100.57685092564718
80_80_4_0,-0.7414772680016843,-101.45870210447433
70_80_5_0,-1.0804394121732843,-100.4589793977815
70_70_6_0,-0.8767073667420052,-104.34475392098865
60_50_8_0,-1.0461526362044964,-107.00301509261294
60_50_9_0,-1.1611007185915432,-106.68372531249686
-10_50_3_80,-0.004070932353313193,-1.472310822439984
-10_50_4_80,-0.03424367299523808,0.0
-10_50_5_70,-1.9304128675665624,-101.88555707170902
-20_40_6_70,-0.15572962095831028,0.0
-20_30_7_60,-109.5,-2.3701758464259837
-30_20_8_50,-109.5,0.0
70_60_-6_0,-0.45714023821768596,-100.0
20_60_5_0,-0.7618888991719039,-100.0
-10_70_-6_30,-0.2962894886671232,-100.0
-10_80_-4_40,-0.3035499880857653,-31.53351187142625
-40_80_3_40,-0.4927124267373097,-9.5
-45_70_5_30,-0.5329038321072519,-0.7563733242326206
-49_70_6_20,-0.47522159254718616,-1.1663261373930012
80_0_9_0,-1.4215662979885315,-0.3540767216093708
10_70_-8_0,-74.49952307684079,-100.0
0_90_-5_0,-234.53537116300183,-327.11363422499437
-10_90_-3_130,-1.179111622277407,-184.57489950000001
-10_90_-2_130,0.0,0.0
-10_100_-1_130,-100.0,0.0
-20_100_0_130,0.0,0.0
-20_90_1_130,0.0,0.0
-30_90_2_130,-2.3198430108263013,-37.48352965475001
-30_90_3_130,0.0,0.0
-30_90_4_120,0.0,0.0
-40_80_5_120,0.0,0.0
-40_70_6_110,0.0,0.0
-41_70_7_110,0.0,0.0
-45_60_8_100,0.0,0.0
-49_50_9_90,0.0,0.0
90_80_10_0,-2.0347340426507077,-181.52052241909945
60_30_-9_0,-0.5754110042170578,-100.0
50_50_-6_0,-0.6698214757760901,-6.065242865813851
40_60_-4_0,-0.7454897295465748,-28.74990937515379
30_60_-1_0,-0.8281064103866878,-100.0
20_60_1_0,-1.002489926654443,-110.73219939782513
10_50_4_0,-1.198521743622223,-4.248757357581921
0_40_6_0,-9.5,-1.8644696085587853
-10_30_8_20,-109.5,-1.5089058857939344
-10_20_9_20,-100.0,-100.0
-20_10_10_10,-100.0,0.0
90_40_-9_0,-133.8916731739948,-0.8392008591989301
80_60_-6_0,-2.0425899146804527,-100.13116660532718
70_70_-4_0,-2.486974166429188,-100.0
40_70_3_0,-0.6830770942583134,-19.808495758195274
30_60_5_0,-0.697603235604797,-100.0
20_40_8_0,-0.5359726848373526,-4.167950134851412
20_30_9_0,-9.5,-0.2398065725861701
10_10_10_0,-100.0,-100.0
0_50_-9_0,-1.1283827564273379,-100.0
-10_60_-7_80,-0.6618157940436152,-100.0
-10_80_-5_90,-0.46569409979857074,-100.0
-20_80_-4_90,-0.47421885267310454,-48.206047937250005
-20_80_-3_100,-0.42174703166203,-17.328
-30_80_-2_100,-0.5584123941154396,-102.43675000000002
-30_90_-1_100,-0.4591249956814706,-126.60000000000001
-30_90_0_100,-0.416137384838883,-9.5
-40_80_1_100,-0.5499447690111077,-100.0
-40_80_2_100,-0.7623042128075658,-100.0
-41_80_3_90,-3.1991455590020172,-8.131736694383811
-45_80_4_90,-2.4735536339136335,-100.0
-49_70_5_80,-0.5186397479508681,-12.352310997745565
90_80_6_0,-0.43700326131933764,-100.8497597853278
80_70_7_0,-0.4070620175845826,-100.72366041085577
70_50_9_0,-0.44840715075954907,-109.15553204485896
-10_40_6_-50,-0.40088117918239663,-0.4476134603296664
-10_30_7_-50,-0.401600329753607,-0.3424971365134674
-10_20_8_-60,-100.0,0.0
-20_10_9_-70,-100.0,0.0
10_60_-9_0,-34.8937412832717,-100.0
0_70_-8_0,-13.526837626303662,-100.0
-10_80_-6_110,0.0,0.0
-10_90_-4_120,0.0,0.0
-20_90_-3_120,-0.5709094067717658,-44.513105
-40_90_2_120,-0.807851813252063,-159.00478305250002
-40_90_3_120,0.0,0.0
-45_80_5_110,0.0,0.0
90_100_7_0,-0.5912626654427193,-100.03433554961606
80_90_8_0,-0.5719448644524514,-100.11261507744518
80_80_9_0,-0.6377643951112327,-100.10566318564295
-10_50_5_-10,-1.0786941697770742,-100.93696744320332
-10_40_6_-10,-0.7419013728508774,-0.9005624764614166
-10_40_7_-20,-0.9568944834167274,-1.256611546092076
-20_30_8_-30,-100.0,-1.1241696269350325
-20_20_9_-40,-190.5,-100.0
-10_80_-4_150,-0.6471119250665088,-32.71976497146738
-10_90_-3_150,-0.9860254160548744,-35.95152367669972
-20_90_-1_160,-0.6829310093578145,-225.2977702259707
-30_90_1_160,-0.734806926707291,-162.07395
-30_90_2_150,-1.6428913700831007,-31.16097159457307
-30_80_3_150,0.0,0.0
-40_80_4_150,-0.8054172872698506,-100.0
-40_80_5_140,0.0,0.0
-41_70_6_140,0.0,0.0
-45_60_7_130,0.0,0.0
-49_50_8_120,-2.992880523310953e-05,-0.05526599846380118
90_110_9_0,-0.8572931724476903,-100.00014960166138
100_40_-9_0,-8.14656476184941,-110.57073797150409
90_50_-7_0,-103.46071489190305,-2.2673345621536454
90_60_-6_0,-1.897180418581559,-7.072014826864648
80_70_-5_0,-1.3420892976607757,-100.0
70_70_-3_0,-1.6715358562080858,-100.0
70_70_-2_0,-2.99498215716955,-103.31244786014155
60_80_0_0,-1.6594415103415905,-100.0160398267503
60_70_1_0,-1.853237916567489,-100.09434430658452
50_70_2_0,-2.3276764521215467,-100.0
40_60_5_0,-1.527983695550569,-100.0
40_50_6_0,-1.6334999283363323,-119.08127270575332
0_60_-5_0,-0.25962357034724703,-100.97270998543918
-10_60_-3_110,-2.1420808275772736e-11,-0.829392604685065
-10_60_-2_110,-1.1899190385867342e-09,-0.9246806417543711
-10_70_-1_110,-0.08867693443409727,-108.24074409401932
-20_70_0_110,-0.15733069603520297,-125.15735095620627
-20_60_1_110,-0.007571876759922513,-119.60624604270326
-30_60_2_110,0.0,0.0
-30_60_3_100,-0.006611147837315217,-0.28080031128441374
-30_60_4_100,-0.2738007414386608,-5.179070976437562
-40_50_5_90,-3.316676348989526e-09,-0.6900496121385903
-40_40_6_90,-0.009984593491508036,-0.39487587384379214
-41_40_7_80,-0.21151677116050815,-0.035984391140270335
-45_30_8_70,-0.5428380010800303,-0.22553473429546017
-49_20_9_60,-0.00022609679998631746,-9.011747467704437
90_50_10_0,-13.924956277035246,-112.89835974989077
80_40_10_0,-16.00533882287093,-0.3868511884136839
80_30_10_0,-0.34861940399320124,-2.5417005895760623
60_-20_10_0,-13.80641830736881,-21.367206340450018
50_-30_10_0,-40.68504646662138,-140.33601865872978
50_-40_10_0,-132.4280241697561,-235.8661562799303
50_-50_10_0,-168.81094311265977,-176.040502316365
40_-60_10_0,-351.26513688453787,-531.8625112974544
40_-70_10_0,-418.09848058862644,-584.9690511698815
30_-80_10_0,-672.3970172218943,-881.382766913993
30_-90_10_0,-768.7549670229853,-764.1088766307189
-10_20_10_20,-100.0,0.0
-10_10_10_10,-100.0,-100.0
-10_40_-8_40,-0.26798418240226685,-0.22788752815462945
-10_50_-6_60,-0.19585706190727228,-2.2904651853042464
-20_60_-5_60,-0.44230388812931054,-112.26662951414727
-30_60_-3_70,0.0,0.0
-40_70_0_70,-0.3432054738240708,-12.617690592128142
-41_60_2_70,0.0,0.0
-45_60_3_70,0.0,0.0
-49_60_4_60,-0.23624751793932677,-1.840391121335155
90_60_5_0,-0.34646262494507774,-9.141395700494765
80_50_6_0,-0.3715815125687074,-7.232438926717817
80_40_7_0,-0.3679728552691129,-5.0689814132267195
70_40_8_0,-13.645608975941705,-0.3961451163372595
50_50_-5_0,-0.5059869130902958,-100.0
40_60_-3_0,-0.7423960405459421,-100.0
30_60_0_0,-0.6513099986062301,-110.62115978147878
20_60_2_0,-1.0027822953530383,-16.073543609173186
10_50_5_0,-1.1258901625496351,-106.21596902209028
-10_40_-9_80,-2.5695124705686134,-2.5230594008104896
-10_50_-8_90,-1.2429429347064695,-100.0
-10_60_-7_100,-1.4215145333280472,-100.0
-20_60_-6_100,-1.6590379557543329,-101.82231029140496
-20_70_-5_110,-0.7503059020822228,-102.52293875000001
-30_70_-4_110,-1.6024172044290772,-5.57544813958283
-30_80_-3_110,-0.6483426680352525,-36.184590821880015
-30_80_-2_120,-0.5932879722849143,-18.90975
-40_80_-1_120,-1.1928897706495305,-39.332614352025004
-40_80_0_120,-0.6729829632342352,-26.54708025
-41_80_1_120,-1.856800068772468,-100.09038751590886
-45_80_2_110,-3.397304506895896,-100.01011790609564
-49_70_3_110,-2.2296542078806727,-100.42921347004473
90_110_4_0,-0.6432162031926068,-100.00093469247716
90_100_5_0,-0.5080025600256474,-100.13162037178735
80_100_6_0,-0.5891619121291253,-100.0701657888055
20_-10_-8_0,-468.559,-468.559
-10_80_-5_0,-0.14521093369165017,-100.0
-10_90_-4_0,0.0,0.0
-10_90_-3_10,-0.027691126683860895,-13.553711932875002
-20_90_-2_10,-0.24571764279751565,-130.190145
-20_90_-1_10,-0.27925873708603766,-192.51283667708645
-30_90_0_10,-0.47865230944379883,-136.698025
-30_90_1_10,-0.5809806433232156,-9.5
-30_90_2_10,-0.18714494196499373,-189.38640632489953
-40_90_3_0,0.0,0.0
-40_80_4_0,-1.441878964145967,-8.56180482014171
-41_80_5_0,0.0,0.0
-45_70_6_-10,-0.11043010695039768,-0.13732325937174775
-49_60_7_-20,-1.2328789992819336,-0.7342300166046889
80_-30_9_0,-1.2665325390285656,-0.8545840900403533
80_-40_10_0,-9.000474184939092,-1.7379348084866262
40_-40_-8_0,-484.41000499622254,-565.1800125341879
30_-30_-7_0,-744.5891172691395,-731.8703806523206
30_-20_-6_0,-832.9885541660441,-924.644877721737
90_60_-7_0,-1.6077027583855332,-5.170179636491579
-10_90_-5_130,-72.9,-100.0
-10_90_-4_140,0.0,0.0
-10_90_-3_140,-1.4255752912259343,-137.24437
-20_90_-2_140,-0.5637617014425576,-22.465481250000007
-20_100_-1_140,0.0,0.0
-30_100_0_140,0.0,0.0
-30_90_1_140,-0.7595712865487916,-9.5
-30_90_2_140,-1.5072774340733621,-174.77004699375001
-40_90_3_140,0.0,0.0
-40_90_4_130,0.0,0.0
-41_80_5_130,0.0,0.0
-45_70_6_120,-4.3160391445302855,-100.14112301450587
-49_70_7_110,0.0,0.0
-10_60_5_-30,-2.217351457070794,-113.5983101283089
-10_50_6_-30,-2.679530374412157,-3.460793502270501
-10_40_7_-40,-1.4414566168925338,-2.0900298979657945
-20_40_8_-50,-9.500001262372757,-5.351396843456008
-10_50_-7_120,-1.2147375250140309,-100.12597345569992
-10_50_-6_130,-0.12260571570515842,-0.2235463287747093
-10_60_-5_130,-0.48308383552085754,-1.822050535402176
-20_60_-4_140,-0.3439221535367699,-4.032849948250116
-20_60_-3_140,-0.04543176568494286,0.0
-30_70_-2_140,-0.5505849732552682,-20.600881713771003
-30_70_-1_140,-0.5108660235486752,-117.22698742652729
-30_70_0_140,-0.514277302157421,-24.401292302479035
-40_70_1_140,-0.6311332159219359,-9.886292041627355
-40_60_2_140,-0.027309749970054184,0.0
-41_60_3_140,0.0,0.0
-45_60_4_130,-0.018711367117694108,0.0
-49_50_5_130,0.0,0.0
90_120_6_0,-0.7306202135527953,-100.005331847232
80_110_7_0,-0.6832858478520117,-100.43337752627026
70_100_9_0,-1.053286375799632,-100.34571411145009
-10_70_3_70,-0.44015339444594337,-10.118183230376518
-10_60_4_60,-2.4333694481038726,-8.073351196028591
-10_60_5_60,-2.2369527118713184,-117.2284470720323
-20_50_6_50,-2.92095461429853,-5.815818003916805
-20_40_7_40,-2.984748453698582,-3.7173163902914093
-30_40_8_40,-9.5,-1.587665201023618
-30_30_9_30,-100.0,-1.905807369694729
-30_20_10_20,-100.0,-100.0
0_80_-7_0,-33.711587268337134,-100.0
-10_90_-5_170,0.0,0.0
-10_90_-4_170,0.0,0.0
-10_90_-3_180,-9.142043780519058,-133.52550000000002
-20_100_-2_180,-190.0,-100.0
-20_100_-1_180,-100.0,0.0
-10_60_-7_50,-0.9888770282599707,-100.33355317
-10_70_-6_50,-0.5296572438768627,-100.0
-10_70_-5_60,-0.34166540968443226,-15.658847310381654
-20_70_-4_60,-0.35849206251526355,-3.7513139678578633
-20_80_-3_70,-0.3759959441615511,-12.027000000000001
-30_80_-2_70,-0.437961449337962,-148.66054375000002
-30_80_-1_70,-0.37574104785204243,-27.123777750000002
-30_80_0_70,-0.3671818811168788,-34.161602360875
-40_80_1_70,-0.4334622016452287,-100.0
-40_80_2_70,-0.41787678260781475,-100.0
-41_70_3_60,-0.3650184894864321,-0.5776195495155511
-45_70_4_60,-1.3746033250927256,-4.209509322338148
-49_70_5_50,-0.5608009171115996,-2.993148825948887
80_30_8_0,-4.816056529945598,-0.3826585120964342
70_20_9_0,-2.5494922220906244,-0.9944686913910545
60_10_-9_0,-0.37440645846538867,-100.0
60_20_-8_0,-0.360876658091735,-101.39031325062534
50_30_-6_0,-0.3858010922634578,-100.0
40_40_-4_0,-0.41324554289484955,-2.438656809063647
10_30_5_0,-9.5,-0.5329159598780125
0_20_7_0,-181.0,-100.0
-10_10_8_40,-100.0,-100.0
20_70_-9_0,-176.2814456792086,-192.36282688657502
10_80_-8_0,-286.29529393835423,-361.9197382510505
10_80_-7_0,-225.63032594404618,-402.58239661076914
10_90_-6_0,-463.19062917595,-527.8054843399741
0_100_-4_0,-402.949,-337.05999999999995
50_10_-7_0,-1.3149286494294299,-100.0
40_20_-5_0,-0.6000923076118307,-0.3027513017249036
30_30_-2_0,-0.4727801117907814,-100.61070356895092
20_30_0_0,-0.3370703122983507,-0.35909702087326456
-10_60_-6_120,-0.7337934088594457,-101.19703204171164
-10_70_-5_130,-0.5149530410751121,-100.0
-10_70_-4_130,-0.5002298421187653,-19.531205523750597
