,0,1
210_-50_-1_0,0.0,0.0
210_-50_0_0,0.0,0.0
140_-50_2_0,0.0,0.0
140_-50_3_0,-5.690044989836032e-06,-0.0010444678378345915
140_-60_5_0,0.0,0.0
140_-80_8_0,-1.3071436078102503e-05,-5.241347899547491e-05
140_-90_9_0,0.0,0.0
140_-100_10_0,-144.4380971234599,-686.2600000000116
140_-100_-9_0,0.0,0.0
140_-100_-8_0,0.0,0.0
140_-90_-7_0,0.0,0.0
140_-80_-6_0,0.0,0.0
140_-80_-5_0,0.0,0.0
140_-70_-4_0,0.0,0.0
130_-70_-3_0,0.0,0.0
130_-70_-2_0,0.0,0.0
130_-70_-1_0,0.0,0.0
120_-70_0_0,0.0,0.0
120_-70_1_0,0.0,0.0
110_-70_2_0,0.0,0.0
110_-70_3_0,0.0,0.0
110_-80_4_0,0.0,0.0
100_-80_5_0,-0.02459679718689213,0.0
100_-90_6_0,0.0,0.0
90_-100_7_0,0.0,0.0
90_-100_8_0,-1.4932699574568897,-0.05247759128840073
90_-110_9_0,-42.674195933681695,-100.02620514862998
80_-120_10_0,-145.67512141630021,-181.00002387101682
80_-130_10_0,-140.31872135763012,-480.3400000001867
70_-140_10_0,-207.30956977721834,-531.3100000001434
70_-150_10_0,-202.99479332191473,-263.20743447008056
70_-160_10_0,-295.8054702188996,-266.57939387259324
60_-170_10_0,-510.8588264841683,-581.4700000001008
60_-180_10_0,-351.3412051101839,-635.6500000000547
50_-240_10_0,-905.369935600004,-238.6168914459803
280_40_-9_0,-0.007719402455004285,-0.016756808140215594
280_50_-8_0,-0.009463283186776333,-0.012139188491706756
280_60_-6_0,-0.009134669218540052,-0.009608526387095518
280_70_-5_0,-0.010491157368994532,-0.011004183515619145
280_70_-4_0,-0.009740584444268396,-0.012087476544507422
280_70_-3_0,-0.01044889327055996,-0.012061348963283642
280_80_-1_0,-0.014243259785802485,-0.015768151156899862
280_80_0_0,-0.015505284917593846,-0.01741999532466018
280_70_2_0,-0.016740995323756742,-0.018001522202226082
280_70_3_0,-0.01693845466889101,-0.022354493409767105
210_70_4_0,-0.019666925996403423,-0.02842528103875993
210_60_5_0,-0.025571562253978972,-0.028970198559035234
210_50_7_0,-0.01568760281599979,-0.021998466471256233
210_40_8_0,-0.012484846638019065,-0.026449483191733916
210_30_9_0,-0.011290343719666099,-0.025014656923234277
210_20_10_0,-0.016609220453297012,-0.01937919304125138
140_-80_-9_0,-1.0608283955729607e-05,-1.918763609824892e-05
140_-70_-8_0,-0.0001930026638283335,-0.00016045002304822736
140_-60_-6_0,0.0,0.0
140_-50_-5_0,-0.0012124643224908681,-0.0038172765700166212
140_-50_-4_0,-0.00011695631329372398,-0.0016665557496839262
140_-50_-3_0,0.0,0.0
140_-40_-1_0,-0.0004049084398887561,-0.011243104312888755
140_-40_0_0,-1.938969575061385e-09,-0.0010220822187649266
140_-50_4_0,-5.9456250338778564e-05,-0.00019091336673244695
140_-70_7_0,-6.708779370385143e-05,-5.17957732560414e-05
130_-80_8_0,0.0,0.0
130_-90_9_0,-690.8500000000078,0.0
130_-100_10_0,-690.8500000000078,0.0
280_70_-9_0,-0.017580622854607125,-0.02482070191048852
280_80_-8_0,-0.02329572700352634,-0.023974365302057692
280_90_-7_0,-0.020243835875216405,-0.02237648209619323
280_90_-6_0,-0.02328126755600339,-0.025165528362138433
280_100_-5_0,-0.026169735587152403,-0.029310874927518743
280_100_-4_0,-0.034111667114628236,-0.03750018471681252
280_110_-3_0,-0.035052293090023806,-0.03789325731800084
280_110_-2_0,-0.031740436803266735,-0.03448379038940509
280_110_-1_0,-0.03682341485409785,-0.0408679979803862
280_110_0_0,-0.04692209739655995,-0.04600695162915649
280_110_1_0,-0.06616051814956855,-0.060112591793139936
280_110_2_0,-0.04692436770294948,-0.05065710589654255
280_100_3_0,-0.0653366644913213,-0.07912314727382964
210_100_4_0,-0.07659897478734856,-0.14250363781782305
210_90_5_0,-0.0656517470481125,-0.12673102579535137
210_90_6_0,-0.07961200622699154,-0.09512478146996314
210_80_7_0,-0.11006294304807945,-0.09298033864307058
210_70_8_0,-0.0610716322361922,-0.10542997710922138
210_60_9_0,-0.04725434823072342,-0.05526401471170814
210_50_10_0,-0.04116728111587725,-0.021188103714555397
210_40_10_0,-0.015446390357445631,-0.03436693348399667
210_30_10_0,-0.02015767658989296,-0.04600223246439951
140_-60_10_0,-689.8900000000085,-28.849494226677272
280_50_-9_0,-0.01686730793275463,-0.015817081189275536
280_60_-8_0,-0.016344824366354253,-0.01593143639468165
280_60_-7_0,-0.008598700060132563,-0.0098196373710377
280_70_-6_0,-0.009909183622595269,-0.012580541221828292
280_80_-4_0,-0.01186610212300581,-0.014591420975162042
280_80_-3_0,-0.011846942713917943,-0.013906156043327773
280_80_-2_0,-0.013620431726112006,-0.014949213366909823
280_80_1_0,-0.01692708781398206,-0.018920727004332116
280_80_2_0,-0.019470967671402755,-0.024867538496834825
280_80_3_0,-0.021930380916726302,-0.03224408802440665
210_70_5_0,-0.016643398607884413,-0.026695652821471454
210_60_6_0,-0.02565308834222697,-0.07030630146057346
210_60_7_0,-0.029592019429753872,-0.029956842370583388
210_50_8_0,-0.026206635534415237,-0.0446365745779353
210_40_9_0,-0.02150485651387953,-0.037659937449928266
210_-50_-9_0,-0.006241336692711363,-0.004304592591245819
210_-40_-8_0,-0.004499471549039355,-0.0049626681390499295
140_-40_-7_0,-0.0015613170578547696,-0.004359432379101807
140_-30_-6_0,-0.008124220669961938,-0.014905721302062276
140_-30_-5_0,-0.0027969783846771338,-0.007783252698989201
140_-20_-4_0,-0.016325795224607274,-0.11024142386643059
140_-20_-3_0,-0.0033136408982562086,-0.0042834785431458775
140_-20_-2_0,-0.0063652682866717145,-0.009812048697087204
140_-20_-1_0,-0.00826180687484532,-0.048822581832521916
140_-20_0_0,-0.00492950530154659,-0.0034673043988564267
140_-20_1_0,-0.0007164058228329891,-0.0054140695453114805
140_-20_2_0,-7.547335039682135e-05,-0.005019217563713433
140_-20_3_0,-0.00304746964317634,-0.005346209490751054
140_-30_4_0,-0.00010762873701710381,-0.0008439115675898592
140_-30_5_0,-0.0008395797326748159,-0.0030507732236777327
140_-40_6_0,-0.00018347156113192472,-0.0012838124706258415
140_-40_7_0,-0.02662027570462902,-0.06130997359578075
140_-50_8_0,-169.90787215342792,-0.0019321173235828874
140_-60_9_0,0.0,0.0
130_-70_10_0,-1130.1424142550297,-220.66014749999133
130_-80_10_0,-688.3600000000099,-684.730000000013
130_-90_10_0,-688.3600000000099,0.0
280_-20_-9_0,-0.0010737648800645408,-0.001618998289904578
280_-10_-8_0,-0.0012216828189556465,-0.0014370610601195147
280_-10_-7_0,-0.0009134613823798957,-0.0011527297811386038
280_0_-6_0,-0.0012434777106723235,-0.001370955688703873
280_0_-5_0,-0.0008511241748648729,-0.0011848166089480378
280_10_-4_0,-0.001201058282246204,-0.001574649465247486
280_10_-3_0,-0.001079229643151733,-0.001041440018793918
280_10_-2_0,-0.0010941976338373195,-0.0014903373967037055
280_10_-1_0,-0.0012183980183165125,-0.0014614616645244503
280_10_0_0,-0.0013435244722170615,-0.0016799109006654413
280_10_1_0,-0.001605049718567403,-0.0017277880942357044
280_10_2_0,-0.0020838621942172513,-0.00209456380189716
280_10_3_0,-0.0027466388573348967,-0.002841696984267286
210_0_4_0,-0.002155722785687015,-0.0024789043466249697
210_0_5_0,-0.003917582028052737,-0.004722316887171175
210_-10_6_0,-0.0025183123050980583,-0.003892524965977696
210_-10_7_0,-0.00312345420226178,-0.003406540658571797
210_-20_8_0,-0.004103520187609219,-0.004027850332053701
210_-30_9_0,-0.005361670057936781,-0.00543081351751002
210_-40_-7_0,-0.0004879467934348222,-0.0009509829252431592
210_-30_-6_0,-0.0008423797280497347,-0.001173976281968788
210_-30_-5_0,-0.0007094965120179895,-0.0012862854453519791
210_-20_-4_0,-0.00284859188885098,-0.0031769650920337247
210_-20_-3_0,-0.000890350320874796,-0.001324971153935551
210_-20_-2_0,-0.0007516462583216697,-0.002943986666419848
210_-20_-1_0,-0.0004521878406486632,-0.006255153164604092
140_-70_10_0,-1.237698809344086e-11,-1.2828640519739048e-05
140_-80_10_0,-27.119047968066578,-0.000545096699502195
140_-90_10_0,-271.87402710996224,-642.4900000000489
140_-80_-7_0,0.0,0.0
130_-70_-6_0,0.0,0.0
130_-70_-5_0,0.0,0.0
130_-60_-4_0,0.0,0.0
120_-60_-3_0,0.0,0.0
120_-60_-2_0,0.0,0.0
110_-60_-1_0,0.0,0.0
110_-60_0_0,0.0,0.0
110_-60_1_0,0.0,0.0
100_-60_2_0,-2.746692126944212e-05,-0.015521147312291829
100_-60_3_0,-3.8265350706193174e-10,0.0
90_-70_4_0,-1.2367277671967668e-10,0.0
90_-70_5_0,-0.3508945774267967,-100.00350791732536
90_-80_6_0,-0.19095395654605507,-0.41839793653274276
80_-80_7_0,-8.437947084595777,-100.0002228549719
80_-90_8_0,-24.736678843071154,-100.08543900888284
70_-100_9_0,-11.560595930384807,-15.719633165602033
70_-110_10_0,-77.57968466340598,-533.5900000001415
70_-120_10_0,-185.0243727546725,-538.1500000001375
60_-130_10_0,-141.6943871892291,-554.110000000124
60_-140_10_0,-333.42713397510573,-180.0990487699527
50_-150_10_0,-686.2600000000116,-298.1935439999319
50_-160_10_0,-686.2600000000116,-235.57452911996467
280_60_-9_0,-0.022806151231540072,-0.018933982452888513
280_70_-8_0,-0.018865398677521017,-0.020441635215150727
280_70_-7_0,-0.011321647340303897,-0.014167606057674146
280_80_-6_0,-0.012091884716781347,-0.01996013091877793
280_90_-5_0,-0.025857786367440554,-0.027405005263896484
280_90_-4_0,-0.014224228956286228,-0.018129311720822945
280_90_-3_0,-0.014965557100043315,-0.01578878408622527
280_90_-2_0,-0.015989365667907544,-0.016758276027762035
280_100_-1_0,-0.029790225477858253,-0.029891990893294806
280_100_0_0,-0.037350613906488056,-0.042661787194920454
280_90_1_0,-0.027328675470706117,-0.028489989131104405
280_90_2_0,-0.028093345138372555,-0.0351453175181912
280_90_3_0,-0.05582277967439676,-0.06261387393840884
210_90_4_0,-0.05861014901076063,-0.0875967936790478
210_80_5_0,-0.03147636457509917,-0.05037373537628375
210_70_6_0,-0.023528546481036396,-0.0348981450903537
210_70_7_0,-0.042487313613488016,-0.04106391095993661
210_60_8_0,-0.023611131900060662,-0.037516444228598664
210_50_9_0,-0.04190052356985266,-0.037400322582223686
210_-40_-9_0,-0.006436955759628108,-0.012726017407802923
210_-30_-8_0,-0.005908043336561053,-100.0
140_-30_-7_0,-0.03816632176178889,-0.07032732919368294
140_-20_-6_0,-0.042739760997338505,-0.10516071217178981
140_-10_-5_0,-0.03718484971257575,-0.1012350963601853
140_-10_-4_0,-0.028026472248241896,-0.1242391261477733
140_-10_-3_0,-0.03183225808373633,-0.12098288512132474
140_-10_-2_0,-0.014625336493330643,-0.08995822077484746
140_0_-1_0,-0.02643368058415988,-0.07294787840316486
140_0_0_0,-0.032699440506521814,-0.03432478080503743
140_-10_1_0,-0.038612486434625455,-0.09641343603714625
140_-10_2_0,-0.009168337288052827,-0.01999549714570458
140_-10_3_0,-0.010863909640509284,-0.028389325098954137
140_-10_4_0,-0.011666702359915631,-0.017341199253470094
140_-20_5_0,-0.016269898153575355,-0.017509478468349864
140_-30_6_0,-0.02153257474451895,-0.022430986926788504
140_-30_7_0,-0.043243684485212014,-0.07942355946779704
140_-40_8_0,-259.3566334005528,-0.052579121681181874
140_-50_9_0,-162.07768373198505,-629.1700000000602
130_-60_10_0,-438.89081483002224,-0.005010229020788618
280_80_-5_0,-0.011449938403173203,-0.012553273016519345
280_90_-1_0,-0.01886707574397953,-0.019743811981586885
280_90_0_0,-0.023010625596328518,-0.023446466469503775
210_80_4_0,-0.03225269942148645,-0.042111059095184575
140_-20_-5_0,-0.030463223389365593,-0.1039403646290652
140_-10_-1_0,-0.016602110088866397,-0.08710516662104054
140_-10_0_0,-0.0280850246915098,-0.028397963995679322
140_-20_4_0,-0.010557698641817595,-0.010406382841156551
130_-60_-9_0,-4.348520078541501e-17,-3.276871275808602e-05
120_-50_-8_0,-0.0011761688716351883,-0.012785517143790375
120_-50_-7_0,0.0,0.0
110_-40_-6_0,0.0,0.0
110_-40_-5_0,0.0,0.0
110_-30_-4_0,-1.1652939083475835e-05,0.0
100_-30_-3_0,-0.08587549172711761,-6.547874218106561
100_-30_-2_0,-0.052230306426659205,-1.1219656841001058
90_-30_-1_0,-0.04880327618026587,-0.8446999716588176
90_-30_0_0,-0.0712186457784728,-7.8241259397412275
90_-30_1_0,-0.08875682176129292,-1.1419535559833012
80_-30_2_0,-1.7498940683229907,-0.05279317504083434
80_-30_3_0,-0.19592170616559085,-1.1417257733117125
70_-40_4_0,-9.142745974527664,-13.422512800801442
70_-40_5_0,-7.766160850123124,-7.3131405916663
70_-50_6_0,-10.945370895640515,-8.687751290978543
60_-50_7_0,-38.660045327743866,-57.519088021740345
60_-60_8_0,-94.21232591738283,-105.15026540649441
50_-70_9_0,-682.6300000000148,-291.83037327316043
50_-80_10_0,-1388.937425912578,-708.8525775367812
210_-20_-7_0,-0.0058399049449203025,-0.011365466464749336
140_0_-3_0,-0.02116903511755363,-0.0881754300812184
140_0_-2_0,-0.03586162681029726,-0.06898432626051636
140_0_1_0,-0.018852838802404646,-0.06791944805066782
140_0_2_0,-0.008744293363541829,-0.06516757153730121
140_-20_6_0,-0.020878495638080374,-0.02265438189603486
130_-50_-9_0,-0.012286506141748855,-0.015517778561304436
130_-40_-8_0,-0.03447272167581269,-0.06670496544990062
130_-30_-7_0,-0.0824252741933508,-0.1458015460299234
120_-30_-6_0,0.0,0.0
120_-20_-5_0,-0.1195326765899783,-0.1834577392736833
110_-20_-4_0,-0.11042067331640228,-0.24369500700112665
110_-10_-3_0,-0.1273086070009364,-0.9372181248193274
110_-10_-2_0,-0.10208301918511889,-1.4702039017504807
100_-10_-1_0,-0.04749513062618679,-0.8567441243229079
100_-10_0_0,-0.048307468762953824,-0.32918881217598406
90_-10_1_0,-0.04888869865745465,-0.5135991705031413
90_-10_2_0,-0.048325597014168054,-1.4449344907213866
90_-20_3_0,-0.3170937543389762,-0.04877101365264602
80_-20_4_0,-0.047746737082434515,-0.3702107201922848
80_-30_5_0,-0.05541558395449594,-1.1177284114563604
70_-30_6_0,-1.251455593452143,-1.5238203494961198
70_-40_7_0,-0.12638326814316686,-0.8689588832765468
70_-50_8_0,-1.558527958421849,-1.339902188085218
60_-60_9_0,-12.71844190090675,-14.328122653742739
60_-70_10_0,-88.38278370398969,-529.0300000001454
50_-70_-9_0,-300.7574560325396,-311.7261406579561
50_-60_-8_0,-214.46031542168893,-315.19764001728754
40_-50_-7_0,-510.18567089325006,-608.1316751279076
40_-50_-6_0,-464.15854801339356,-554.1128064745146
30_-40_-5_0,-688.0568858261229,-771.8125783042065
30_-40_-4_0,-643.3842094299923,-688.9890642079226
30_-30_-3_0,-523.9301298155203,-706.0554677908083
280_20_-9_0,-0.005042908149901282,-0.006538383875214424
280_30_-8_0,-0.004963190762317161,-0.005685830614829131
280_50_-4_0,-0.007684335820930631,-0.008405827887824752
280_50_3_0,-0.012941657943229407,-0.01593761321252237
210_30_7_0,-0.008788452222009573,-0.015619970693745322
210_20_8_0,-0.010212844375032445,-0.010737010788222385
210_-30_-7_0,-0.004114820298654406,-0.006671536693854363
210_-20_-6_0,-0.004083925472333981,-0.009301356488839955
210_-20_-5_0,-0.0036608924111271937,-0.005070443635128291
140_-60_-9_0,-0.0009512150835886727,-0.001735549585002905
140_-50_-8_0,-0.0011975586117288454,-0.002117386134864014
130_-40_-7_0,0.0,0.0
130_-30_-6_0,-1.593793113136008e-05,-0.05593675858434587
130_-30_-5_0,-0.0006044260666283151,-0.018723880195855858
120_-30_-4_0,0.0,0.0
120_-20_-3_0,-5.0450405179393754e-11,-0.0007868134855545288
110_-20_-2_0,0.0,0.0
110_-20_-1_0,0.0,0.0
110_-20_0_0,-0.007522857793778041,-0.026210939485766093
100_-20_1_0,-0.07408910746562991,-1.7052284887372486
100_-20_2_0,-0.06087069535707812,-0.36156173705030337
90_-30_3_0,-0.4433645125773086,-0.05189874082566073
90_-30_4_0,-0.8083514808390106,-0.04930191967505832
90_-30_5_0,-0.05644161623390504,-1.248070377386263
80_-40_6_0,-1.5240783642769835,-0.06893849086172488
80_-50_7_0,-22.093972314083576,-100.47714971089837
70_-60_8_0,-14.087037449113252,-14.579980640069358
70_-60_9_0,-15.727768000287414,-16.168822759000182
70_-70_10_0,-147.2598996592981,-590.590000000093
60_-80_10_0,-254.4207637088928,-14.229650724763795
60_-90_10_0,-222.4489781860239,-658.2700000000355
50_-100_10_0,-1394.406184162273,-347.2994758420839
50_-110_10_0,-678.2500000000184,-238.14882986660723
280_80_-7_0,-0.021924087939736,-0.023028805581152306
280_100_-2_0,-0.03604348187923466,-0.037878788425149565
280_100_1_0,-0.05233708200161134,-0.05172669771602935
210_80_6_0,-0.07614017378092493,-0.07794306309963375
140_-20_-7_0,-0.03094886577642373,-100.0
120_-40_-7_0,-0.04935002764934117,-0.0953387742667142
110_-30_-5_0,-0.05879200545453515,-0.2004529969584293
100_-20_-2_0,-0.04432326541830697,-7.891491328151953
90_-20_-1_0,-0.046512770153469274,-0.6597802784982811
90_-20_0_0,-0.04713885389785846,-0.43768770680832053
90_-20_1_0,-0.05007892574537648,-0.5184139231317447
70_-30_4_0,-3.4531673148343436,-2.9147503662573553
70_-40_6_0,-4.399430731458033,-3.126702535870793
50_-60_-9_0,-326.7174908074982,-323.18309585652923
50_-50_-8_0,-261.14153443749774,-340.1123911199278
40_-40_-7_0,-662.927268355328,-718.6716759359139
40_-40_-6_0,-536.1148269894302,-549.9221891227851
30_-30_-5_0,-863.6638686251335,-1029.5658344564902
30_-30_-4_0,-780.899828175357,-1437.7777569188513
140_-50_-9_0,-0.017499175772863963,-0.016849516605083947
120_-20_-4_0,-4.541328616223037e-05,-0.014722511569308509
50_-90_-9_0,-137.8646696652493,-156.17799664682792
50_-90_-8_0,-184.74197346686492,-206.89156809005232
40_-80_-7_0,-389.66125322837274,-535.1767910422534
40_-70_-6_0,-455.0186833628641,-449.22396528150966
30_-70_-5_0,-681.0812504465996,-695.9413692800415
30_-60_-4_0,-683.9182727568184,-844.1053001924549
30_-60_-3_0,-754.874047921031,-784.3085945397252
280_10_-9_0,-0.005184510079094826,-0.00459580467365557
280_20_-8_0,-0.004746948321979204,-0.005089198479144663
280_20_-7_0,-0.004203544198352186,-0.004413588485995264
280_30_-6_0,-0.004971772563812366,-0.005330081261149607
280_40_-5_0,-0.005441888317811358,-0.009175420395922153
280_40_-4_0,-0.0047845630991475395,-0.005455960564367172
280_40_-3_0,-0.005035774791232992,-0.005098667102534824
280_40_-2_0,-0.0051667631810522,-0.005774512627092622
280_50_-1_0,-0.008204066211884452,-0.009425640151301536
280_50_0_0,-0.008161437239927526,-0.008990920222164463
280_40_1_0,-0.006368212429669916,-0.0070441647113454985
280_40_2_0,-0.008995323556118437,-0.010577705255096343
280_40_3_0,-0.009067501922660388,-0.01405176239762682
210_40_4_0,-0.015928119003156327,-0.027076013241780546
210_30_5_0,-0.0073940555143597745,-0.008605229969790087
210_20_6_0,-0.01514264658675055,-0.02418191655368058
210_20_7_0,-0.00801230561231379,-0.009512093624777597
210_10_8_0,-0.00908670086265146,-0.010499084857699386
210_0_9_0,-0.015934571873950695,-0.015555455274433583
210_-10_-5_0,-0.0067833494089972225,-0.006078205009497066
210_-10_-4_0,-0.0038698443228510244,-0.014782041223783914
210_-10_-3_0,-0.004014615349287177,-0.00428154110119483
140_-40_-9_0,-0.04128807378774407,-0.08836804834090585
140_-30_-8_0,-0.04251420408002417,-0.05963386066029207
130_-10_-4_0,-0.10105945599127784,-0.20292326911398473
130_-10_-3_0,-0.11682100135768461,-0.14691617380415192
130_-10_-2_0,-0.074990255076811,-0.1246135768725288
120_0_-1_0,-0.2367484816884087,-0.3701736066512919
120_0_0_0,-0.2581006652200833,-0.7501089134568643
110_-10_1_0,-0.2733407888617369,-0.5387890928942571
110_-10_2_0,-0.2807194416310387,-2.501999537325132
110_-10_3_0,-0.3888592392696144,-0.7227817688375875
100_-10_4_0,-0.04836245388362877,-217.84000000038017
100_-20_5_0,-0.05868266838230047,-6.973660913729619
90_-30_6_0,-0.06251021666779331,-2.243036071379652
