,0,1
140_-90_-9_0,0.0,0.0
140_-80_-8_0,0.0,0.0
140_-70_-7_0,0.0,0.0
140_-70_-6_0,0.0,0.0
140_-60_-5_0,0.0,0.0
140_-60_-4_0,0.0,0.0
140_-60_-3_0,0.0,0.0
140_-50_-2_0,0.0,0.0
140_-50_-1_0,0.0,0.0
140_-50_0_0,0.0,0.0
140_-50_1_0,0.0,0.0
140_-60_2_0,0.0,0.0
140_-60_3_0,0.0,0.0
140_-60_4_0,0.0,0.0
140_-70_5_0,0.0,0.0
140_-70_6_0,0.0,0.0
140_-80_7_0,0.0,0.0
130_-90_8_0,0.0,0.0
130_-100_9_0,-696.5800000000029,0.0
130_-110_10_0,-696.5800000000029,0.0
280_10_-8_0,-0.008275127370061225,-0.00879095194898653
280_30_-5_0,-0.011979323801831768,-0.01348768332286881
280_40_-1_0,-0.012115134020816987,-0.01884093649910032
280_40_0_0,-0.012943978764448283,-0.013231321925250616
210_30_4_0,-0.03475052161835365,-0.05911465799732889
210_10_7_0,-0.021042931436258933,-0.03071622731084371
210_-90_-9_0,0.0,0.0
210_-80_-8_0,0.0,0.0
210_-80_-7_0,0.0,0.0
140_-60_-2_0,0.0,0.0
140_-60_1_0,0.0,0.0
140_-80_6_0,0.0,0.0
140_-90_8_0,0.0,0.0
140_-100_9_0,-444.5857686200177,0.0
130_-100_-9_0,0.0,0.0
130_-90_-8_0,0.0,0.0
130_-90_-7_0,0.0,0.0
120_-80_-6_0,0.0,0.0
120_-70_-5_0,0.0,0.0
110_-70_-4_0,0.0,0.0
110_-70_-3_0,0.0,0.0
110_-70_-2_0,0.0,0.0
100_-60_-1_0,-0.0857795486353999,-0.10130087407581252
100_-60_0_0,-0.13514439505333595,-0.1283230246761886
90_-70_1_0,-0.46060000251868927,-0.418731209178954
90_-70_2_0,-0.7887168933416074,-0.7808259809927874
90_-70_3_0,0.0,0.0
80_-70_4_0,-4.160615097426229,-105.27631015400985
80_-80_5_0,-2.3577618816065,-5.225406161267431
70_-90_6_0,-9.044562350258474,-9.500044231716315
70_-90_7_0,-25.628792747573346,-19.216900791876476
70_-100_8_0,0.0,0.0
60_-110_9_0,-131.05852164508946,-151.31719492827054
60_-120_10_0,-189.9134576228293,-200.94531542809642
50_-130_10_0,-694.4800000000047,-608.4562102352497
50_-140_10_0,-694.4800000000047,-138.993832714243
280_-60_-9_0,-0.0003069826708567945,-0.00032153259069528676
280_-60_-8_0,-0.0001723257882542129,-0.00019378796882521445
280_-50_-7_0,-0.000256968768159727,-0.0002618231215797257
280_-40_-6_0,-0.00033131867205353407,-0.00041547371017258586
280_-40_-5_0,-0.0002340806846012436,-0.0002865261386807158
280_-30_-4_0,-0.00035001856463668746,-0.0004969535240273147
280_-30_-3_0,-0.00030365763109213795,-0.00039568701588550497
280_-30_-2_0,-0.00035586631320815796,-0.0003351430095184872
280_-30_-1_0,-0.00022256858780687015,-0.0003976555099812527
280_-30_0_0,-0.0002867970999154685,-0.0004923425422932171
280_-30_1_0,-0.00042051232636536263,-0.0005637679059650159
280_-30_2_0,-0.0005664484467049214,-0.0005926888591931975
280_-30_3_0,-0.0006888620650942278,-0.0014637566266139709
210_-40_4_0,-0.00030449948385656166,-0.0008009916181990383
210_-40_5_0,-0.00034910496692345714,-0.0006175115803695641
210_-50_6_0,-0.00035466856214710327,-0.0009211838929958887
210_-60_7_0,-0.00018556209596941792,-0.00030813778703172
210_-60_8_0,-0.0004721679766132993,-0.0009293981918475796
210_-70_9_0,-0.0005744885385424608,-0.000623065496257291
210_-80_-9_0,-0.00016788209169748321,-0.00020234763448161812
210_-70_-7_0,0.0,0.0
210_-60_-6_0,0.0,0.0
210_-60_-5_0,0.0,0.0
210_-50_-4_0,-0.000571947698582034,-0.0005262747839489503
210_-50_-3_0,0.0,0.0
210_-50_-2_0,0.0,0.0
210_-50_-1_0,0.0,0.0
210_-50_0_0,0.0,0.0
140_-50_2_0,0.0,0.0
140_-50_3_0,-5.1834974151149726e-05,-0.0010444678378345915
140_-60_5_0,0.0,0.0
140_-80_8_0,-0.0002181432427094719,-0.00024967379230174565
140_-90_9_0,0.0,0.0
140_-100_10_0,-144.4380971234599,-686.2600000000116
140_-100_-9_0,0.0,0.0
140_-100_-8_0,0.0,0.0
140_-90_-7_0,0.0,0.0
140_-80_-6_0,0.0,0.0
140_-80_-5_0,0.0,0.0
140_-70_-4_0,0.0,0.0
130_-70_-3_0,0.0,0.0
130_-70_-2_0,0.0,0.0
130_-70_-1_0,0.0,0.0
120_-70_0_0,0.0,0.0
120_-70_1_0,0.0,0.0
110_-70_2_0,0.0,0.0
110_-70_3_0,0.0,0.0
110_-80_4_0,0.0,0.0
100_-80_5_0,-0.02459679718689213,-0.006412769482367246
100_-90_6_0,0.0,0.0
90_-100_7_0,0.0,0.0
90_-100_8_0,-1.4932699574568897,-0.05247759128840073
90_-110_9_0,-42.674195933681695,-100.02620514862998
80_-120_10_0,-248.0010234296809,-260.6137378305302
80_-130_10_0,-233.5645898134768,-480.3400000001867
70_-140_10_0,-319.7739451251599,-531.3100000001434
70_-150_10_0,-290.2232798859448,-365.7765195731953
70_-160_10_0,-229.82141073735286,-376.59273870701054
60_-170_10_0,-606.1861827412637,-407.8821960592286
60_-180_10_0,-661.6373688013999,-607.6849349290694
50_-240_10_0,-905.369935600004,-448.53378176070987
280_40_-9_0,-0.023380793968724722,-0.029394234730004472
280_50_-8_0,-0.024364042625456384,-0.03418277436916006
280_60_-6_0,-0.0213590960492065,-0.021494838429687937
280_70_-5_0,-0.025698156835090188,-0.027527705048221496
280_70_-4_0,-0.02635524401649543,-0.028882694811650955
280_70_-3_0,-0.029990149634763652,-0.033116925689196594
280_80_-1_0,-0.03450289912807322,-0.036462851783205026
280_80_0_0,-0.03670909160987397,-0.04005040851559669
280_70_2_0,-0.03418502792719661,-0.03529597191711585
280_70_3_0,-0.03872206529421373,-0.04877546423089043
210_70_4_0,-0.033803713018530385,-0.06410987052016816
210_60_5_0,-0.03737626713811758,-0.04775390880155247
210_50_7_0,-0.045006822838570056,-0.06369850730437174
210_40_8_0,-0.04972872742769484,-0.06826950743610549
210_30_9_0,-0.032323720385149156,-0.06093559815334657
210_20_10_0,-0.02132881086287544,-0.043984136486696634
140_-80_-9_0,-3.20189338619601e-05,-0.00022690534738983522
140_-70_-8_0,-0.0008325656564352251,-0.0006539808934127866
140_-60_-6_0,0.0,0.0
140_-50_-5_0,-0.006718484464886564,-0.00698892590475475
140_-50_-4_0,-0.00011695631329372398,-0.0016665557496839262
140_-50_-3_0,0.0,0.0
140_-40_-1_0,-0.007122065701106628,-0.011243104312888755
140_-40_0_0,-1.2649866438435125e-05,-0.0010220822187649266
140_-50_4_0,-0.00034537262728227786,-0.00397155057949193
140_-70_7_0,-0.0002418909896233732,-0.0004957757021131245
130_-80_8_0,0.0,0.0
130_-90_9_0,-690.8500000000078,0.0
130_-100_10_0,-690.8500000000078,0.0
280_70_-9_0,-0.06400480965922188,-0.06485965519521444
280_80_-8_0,-0.058306915760595636,-0.06755364106388174
280_90_-7_0,-0.04582984360732235,-0.05227865641807002
280_90_-6_0,-0.0552795647283051,-0.05380361878638271
280_100_-5_0,-0.046673059108964784,-0.05832346670243783
280_100_-4_0,-0.04790555161288348,-0.05119471408538837
280_110_-3_0,-0.055897077953685106,-0.08270970058229674
280_110_-2_0,-0.05974707371565606,-0.06666823106836746
280_110_-1_0,-0.06460640541512962,-0.06781080316502833
280_110_0_0,-0.07399751758689997,-0.08050948497420554
280_110_1_0,-0.08428738279621234,-0.0844919279853471
280_110_2_0,-0.10933961466013345,-0.1232755973357359
280_100_3_0,-0.07162425436891696,-0.09937443004738333
210_100_4_0,-0.1059775517218382,-0.18100746120280667
210_90_5_0,-0.07103422886717681,-0.12673102579535137
210_90_6_0,-0.1428153137358633,-0.15745949887492972
210_80_7_0,-0.046995547946071276,-0.15818307379784563
210_70_8_0,-0.047577059195352746,-0.10542997710922138
210_60_9_0,-0.0647689234104853,-0.06975899041946985
210_50_10_0,-0.05542832291148084,-0.10265550144590786
210_40_10_0,-0.04189688784824832,-0.04092708794424859
210_30_10_0,-0.05330677973784077,-0.071588852105697
140_-60_10_0,-689.8900000000085,-28.849494226677272
280_50_-9_0,-0.026267059523826786,-0.03644245653466115
280_60_-8_0,-0.022987849267075342,-0.032364754928038655
280_60_-7_0,-0.022481255578593092,-0.02508587703856247
280_70_-6_0,-0.024239453994265022,-0.03345209206005222
280_80_-4_0,-0.02839281471404958,-0.031105930059105405
280_80_-3_0,-0.030194182634813386,-0.03455297457497091
280_80_-2_0,-0.031404350634335686,-0.03608325792169103
280_80_1_0,-0.036168747326644275,-0.04883351268070141
280_80_2_0,-0.036666649001961704,-0.041049719891910696
280_80_3_0,-0.03548214936534927,-0.044598969316211934
210_70_5_0,-0.03865511755018066,-0.07502126217381051
210_60_6_0,-0.05241116581004174,-0.07030630146057346
210_60_7_0,-0.07139958458704679,-0.07555501415393713
210_50_8_0,-0.07212365715624763,-0.0813988171569434
210_40_9_0,-0.058649671592956254,-0.060185746069608206
210_-50_-9_0,-0.006418206728475006,-0.006284901148565527
210_-40_-8_0,-0.01099283977373626,-0.009212960288435598
140_-40_-7_0,-0.006473909257941874,-0.009353625129985504
140_-30_-6_0,-0.011813783163829986,-0.014905721302062276
140_-30_-5_0,-0.012847246754617977,-0.016289949623148024
140_-20_-4_0,-0.017954154275534685,-0.11024142386643059
140_-20_-3_0,-0.011876620859031031,-0.06560031505180508
140_-20_-2_0,-0.028764930380819995,-0.07734880795296112
140_-20_-1_0,-0.022730534714151804,-0.048822581832521916
140_-20_0_0,-0.006576942541477336,-0.02653235460966856
140_-20_1_0,-0.001977599830872846,-0.0054140695453114805
140_-20_2_0,-0.000206197115650212,-0.005019217563713433
140_-20_3_0,-0.013473892895366579,-0.01965990642140443
140_-30_4_0,-0.000475521681149082,-0.0008439115675898592
140_-30_5_0,-0.0008395797326748159,-0.0030507732236777327
140_-40_6_0,-0.0007450467850964292,-0.0012838124706258415
140_-40_7_0,-0.04108813117157576,-0.06130997359578075
140_-50_8_0,-169.90787215342792,-0.011295117178341387
140_-60_9_0,0.0,0.0
130_-70_10_0,-1130.1424142550297,-220.66014749999133
130_-80_10_0,-688.3600000000099,-684.730000000013
130_-90_10_0,-688.3600000000099,0.0
280_-20_-9_0,-0.0032312311932860306,-0.0038855281815643977
280_-10_-8_0,-0.0048677933394089,-0.005210755716410971
280_-10_-7_0,-0.002854876599577478,-0.003141120523492278
280_0_-6_0,-0.003219700642335537,-0.004102787298918103
280_0_-5_0,-0.0030517827861119245,-0.003173474654313395
280_10_-4_0,-0.0037712307743174222,-0.0046018967040248205
280_10_-3_0,-0.0034782298786979436,-0.003668942920700971
280_10_-2_0,-0.003779083134018848,-0.004596675663328874
280_10_-1_0,-0.004011132737491286,-0.00473117852519678
280_10_0_0,-0.00468622225875807,-0.005295779391022257
280_10_1_0,-0.005538272377961548,-0.006232411434259443
280_10_2_0,-0.006733211078441208,-0.0068279830383762685
280_10_3_0,-0.008500150838677077,-0.010856330577778493
210_0_4_0,-0.006822925701276255,-0.007662411954019663
210_0_5_0,-0.007355736693286723,-0.01135337629305343
210_-10_6_0,-0.006398672755633549,-0.008252042992622785
210_-10_7_0,-0.009460754147725469,-0.009958100022786612
210_-20_8_0,-0.008769374441891164,-0.00941527693063765
210_-30_9_0,-0.008641309718012196,-0.008955571608631712
210_-40_-7_0,-0.0018329861169532023,-0.0027466835724242102
210_-30_-6_0,-0.0024772490637568665,-0.002587995354524526
210_-30_-5_0,-0.002742856413686672,-0.003623899679653146
210_-20_-4_0,-0.005540135995083155,-0.007116452795128719
210_-20_-3_0,-0.00492738631842407,-0.00543148784033581
210_-20_-2_0,-0.006516288341716027,-0.008534422401693999
210_-20_-1_0,-0.0038244694950740196,-0.006255153164604092
140_-70_10_0,-1.237698809344086e-11,-1.2828640519739048e-05
140_-80_10_0,-27.119047968066578,-0.0022705015508104947
140_-90_10_0,-271.87402710996224,-642.4900000000489
140_-80_-7_0,0.0,0.0
130_-70_-6_0,0.0,0.0
130_-70_-5_0,0.0,0.0
130_-60_-4_0,0.0,0.0
120_-60_-3_0,0.0,0.0
120_-60_-2_0,0.0,0.0
110_-60_-1_0,0.0,0.0
110_-60_0_0,0.0,0.0
110_-60_1_0,0.0,0.0
100_-60_2_0,-0.03927395372260431,-0.049916020100445296
100_-60_3_0,-0.057947799471014916,-0.0026309928943637623
90_-70_4_0,-0.10002379677952758,-0.6173240870359131
90_-70_5_0,-2.2136804263540903,-100.00350791732536
90_-80_6_0,-2.0927956453622047,-1.768547897565413
80_-80_7_0,-13.678103564464152,-100.0002228549719
80_-90_8_0,-38.95471628285395,-100.08543900888284
70_-100_9_0,-65.7643962852629,-147.89804189494538
70_-110_10_0,-144.00568611352114,-533.5900000001415
70_-120_10_0,-235.58452350801753,-538.1500000001375
60_-130_10_0,-201.12700397870913,-554.110000000124
60_-140_10_0,-298.499883234595,-345.36625188115715
50_-150_10_0,-686.2600000000116,-328.47464572717917
50_-160_10_0,-686.2600000000116,-329.3230995832513
280_60_-9_0,-0.040690643798777584,-0.050213470456536166
280_70_-8_0,-0.03432509768927998,-0.05129773402846187
280_70_-7_0,-0.023977102895622198,-0.026113083717956835
280_80_-6_0,-0.029608570516603955,-0.02988197391659815
280_90_-5_0,-0.03947966427160013,-0.04562302663244391
280_90_-4_0,-0.030641690302672192,-0.03744737228236453
280_90_-3_0,-0.03101256968358075,-0.032372358979192495
280_90_-2_0,-0.030829814328905372,-0.031240219116233314
280_100_-1_0,-0.049613231959893776,-0.053943238481860944
280_100_0_0,-0.057575871792849974,-0.07827491870515232
280_90_1_0,-0.03501584763993178,-0.03795317691300435
280_90_2_0,-0.04042917211422514,-0.04142499894872334
280_90_3_0,-0.043424524455640684,-0.06261387393840884
210_90_4_0,-0.057882400769794264,-0.0875967936790478
210_80_5_0,-0.039071408173033347,-0.05037373537628375
210_70_6_0,-0.04704982922802935,-0.04979027119358963
210_70_7_0,-0.059591423056128315,-0.06476502313676272
210_60_8_0,-0.10512894348295261,-0.09995071705087638
210_50_9_0,-0.02499301901434318,-0.04253451526287606
210_-40_-9_0,-0.00860038488237884,-0.012726017407802923
210_-30_-8_0,-0.009690065320113517,-100.0
140_-30_-7_0,-0.03247068161150031,-0.07032732919368294
140_-20_-6_0,-0.03726347452332119,-0.10516071217178981
140_-10_-5_0,-0.03325551175541943,-0.1012350963601853
140_-10_-4_0,-0.036245708618073164,-0.1242391261477733
140_-10_-3_0,-0.026196972204106873,-0.12098288512132474
140_-10_-2_0,-0.024815026646213566,-0.08995822077484746
140_0_-1_0,-0.04843212594246397,-0.07294787840316486
140_0_0_0,-0.04664038647734034,-0.10654559480339698
140_-10_1_0,-0.026328237483562018,-0.09641343603714625
140_-10_2_0,-0.029117892635025046,-0.03222385395471808
140_-10_3_0,-0.035972047948026074,-0.040037662723394284
140_-10_4_0,-0.038278497438864384,-0.04307830891390272
140_-20_5_0,-0.03707304873156071,-0.04353186567541781
140_-30_6_0,-0.04072063493202583,-0.04055754345536497
140_-30_7_0,-0.04933646517782936,-0.07942355946779704
140_-40_8_0,-259.3566334005528,-0.05331801336060098
140_-50_9_0,-162.07768373198505,-629.1700000000602
130_-60_10_0,-438.89081483002224,-0.006521838146314569
280_80_-5_0,-0.027256461583876124,-0.029006773466202108
280_90_-1_0,-0.033081195276959796,-0.03353600361665699
280_90_0_0,-0.034066444372440795,-0.0388120727312872
210_80_4_0,-0.03380504919251422,-0.05205232661215578
140_-20_-5_0,-0.03703315326362638,-0.1039403646290652
140_-10_-1_0,-0.024674914875360988,-0.08710516662104054
140_-10_0_0,-0.025080374544210613,-0.0331412773257672
140_-20_4_0,-0.03970104797394479,-0.04326364829217752
130_-60_-9_0,-4.348520078541501e-17,-3.276871275808602e-05
120_-50_-8_0,-0.00574680461115908,-0.012785517143790375
120_-50_-7_0,0.0,0.0
110_-40_-6_0,0.0,0.0
110_-40_-5_0,0.0,0.0
110_-30_-4_0,-1.1652939083475835e-05,0.0
100_-30_-3_0,-0.0016445289509070113,-6.547874218106561
100_-30_-2_0,-0.0016611339815117646,-1.1219656841001058
90_-30_-1_0,-0.0018463855010703678,-0.8446999716588176
90_-30_0_0,-0.0020349534951230037,-7.8241259397412275
90_-30_1_0,-0.002093869482390902,-1.1419535559833012
80_-30_2_0,-1.7498940683229907,-0.0019949638926901056
80_-30_3_0,-0.0019932614872749175,-1.1417257733117125
70_-40_4_0,-9.142745974527664,-13.422512800801442
70_-40_5_0,-7.766160850123124,-7.3131405916663
70_-50_6_0,-10.945370895640515,-8.687751290978543
60_-50_7_0,-38.660045327743866,-57.519088021740345
60_-60_8_0,-94.21232591738283,-105.15026540649441
50_-70_9_0,-682.6300000000148,-291.83037327316043
50_-80_10_0,-1388.937425912578,-708.8525775367812
210_-20_-7_0,-0.011212880993852793,-0.011365466464749336
140_0_-3_0,-0.03596019194626201,-0.0881754300812184
140_0_-2_0,-0.03968050476899069,-0.06898432626051636
140_0_1_0,-0.028161648225213096,-0.06791944805066782
140_0_2_0,-0.029474623742137645,-0.06516757153730121
140_-20_6_0,-0.04219933417396639,-0.05214397587638463
130_-50_-9_0,-0.015834303860587894,-0.015517778561304436
130_-40_-8_0,-0.0392900414265403,-0.06670496544990062
130_-30_-7_0,-0.08909185823297813,-0.1458015460299234
120_-30_-6_0,0.0,0.0
120_-20_-5_0,-0.11708961284462846,-0.1834577392736833
110_-20_-4_0,-0.08362050133604675,-0.24369500700112665
110_-10_-3_0,-0.11655116880650045,-0.9372181248193274
110_-10_-2_0,-0.07560626290912575,-1.4702039017504807
100_-10_-1_0,-0.0020179647527404326,-0.8567441243229079
100_-10_0_0,-0.0019619363914450574,-0.32918881217598406
90_-10_1_0,-0.0021240075940444666,-0.5135991705031413
90_-10_2_0,-0.0020637371085289774,-1.4449344907213866
90_-20_3_0,-0.3170937543389762,-0.0020289877666344385
80_-20_4_0,-0.0019118273211089503,-0.3702107201922848
80_-30_5_0,-0.0019060568186375923,-1.1177284114563604
70_-30_6_0,-1.251455593452143,-1.5238203494961198
70_-40_7_0,-0.12638326814316686,-0.8689588832765468
70_-50_8_0,-1.558527958421849,-1.339902188085218
60_-60_9_0,-12.71844190090675,-14.328122653742739
60_-70_10_0,-88.38278370398969,-529.0300000001454
50_-70_-9_0,-293.657362318077,-341.48622642669545
50_-60_-8_0,-309.8835778693634,-315.19764001728754
40_-50_-7_0,-611.6016364257146,-636.9818774191556
40_-50_-6_0,-447.4123976026942,-554.1128064745146
30_-40_-5_0,-888.1060416263521,-906.4698886963246
30_-40_-4_0,-662.2199019608286,-688.9890642079226
30_-30_-3_0,-689.01187420929,-706.0554677908083
280_20_-9_0,-0.014207350661171047,-0.022076181313102426
280_30_-8_0,-0.01810593390422127,-0.015274530641971434
280_50_-4_0,-0.014508146228922967,-0.016675699239022755
280_50_3_0,-0.023726001383101863,-0.032906738619487653
210_30_7_0,-0.03134393580508721,-0.04461344316751794
210_20_8_0,-0.020906498844469365,-0.024738014104007285
210_-30_-7_0,-0.013105300581235099,-0.01187533970739222
210_-20_-6_0,-0.011027465696810403,-0.01246157902068928
210_-20_-5_0,-0.010235584111446946,-0.011601223090815566
140_-60_-9_0,-0.0038714352719214943,-0.005187904103927875
140_-50_-8_0,-0.0049386864703548205,-0.005660992811539117
130_-40_-7_0,-1.5141034574792076e-06,0.0
130_-30_-6_0,-0.00016393703519322357,-0.05593675858434587
130_-30_-5_0,-0.0015793095439422815,-0.018723880195855858
120_-30_-4_0,0.0,0.0
120_-20_-3_0,-0.0003683680731491251,-0.0007868134855545288
110_-20_-2_0,0.0,0.0
110_-20_-1_0,-0.002224113712200376,-0.05360913034938228
110_-20_0_0,-0.02919315921502879,-0.07246306686472995
100_-20_1_0,-0.0016774932214148768,-1.7052284887372486
100_-20_2_0,-0.001715380593496788,-0.36156173705030337
90_-30_3_0,-0.4433645125773086,-0.001891735495525935
90_-30_4_0,-0.8083514808390106,-0.0019265989272056808
90_-30_5_0,-0.0022351359500111688,-1.248070377386263
80_-40_6_0,-1.5240783642769835,-0.0023519694970483116
80_-50_7_0,-24.89393987795594,-100.47714971089837
70_-60_8_0,-14.087037449113252,-14.579980640069358
70_-60_9_0,-15.727768000287414,-16.168822759000182
70_-70_10_0,-147.2598996592981,-590.590000000093
60_-80_10_0,-254.4207637088928,-14.229650724763795
60_-90_10_0,-222.4489781860239,-658.2700000000355
50_-100_10_0,-1394.406184162273,-347.2994758420839
50_-110_10_0,-678.2500000000184,-494.30161495357476
280_80_-7_0,-0.04330810761682447,-0.04928670452844981
280_100_-2_0,-0.047238820743637645,-0.0603605028924637
280_100_1_0,-0.06331065263091964,-0.07543060370874423
210_80_6_0,-0.043175274595545494,-0.07963276591941221
140_-20_-7_0,-0.032851035220056245,-100.0
120_-40_-7_0,-0.05542269474291555,-0.0953387742667142
110_-30_-5_0,-0.06587157211446132,-0.2004529969584293
100_-20_-2_0,-0.0018269212814401906,-7.891491328151953
90_-20_-1_0,-0.001862594653846867,-0.6597802784982811
90_-20_0_0,-0.0019468432966717143,-0.43768770680832053
90_-20_1_0,-0.0019354782365338112,-0.5184139231317447
70_-30_4_0,-3.4531673148343436,-2.9147503662573553
70_-40_6_0,-4.399430731458033,-3.126702535870793
50_-60_-9_0,-332.12879022435976,-468.1066877334588
50_-50_-8_0,-328.5340688564272,-340.1123911199278
40_-40_-7_0,-700.4084566762765,-718.6716759359139
40_-40_-6_0,-527.961226624097,-549.9221891227851
30_-30_-5_0,-963.1129401409818,-1029.5658344564902
30_-30_-4_0,-759.1154243471257,-1437.7777569188513
140_-50_-9_0,-0.022974099918821746,-0.024238175587355346
120_-20_-4_0,-4.087196233879583e-05,-0.014722511569308509
50_-90_-9_0,-274.0051245595892,-258.9655428367202
50_-90_-8_0,-207.2072398835914,-294.1112739239419
40_-80_-7_0,-593.7010467031712,-584.826107154584
40_-70_-6_0,-515.419459178385,-599.467845420648
30_-70_-5_0,-985.4458298266766,-1024.9978252660123
30_-60_-4_0,-703.396021980398,-844.1053001924549
30_-60_-3_0,-778.3441665424991,-784.3085945397252
280_10_-9_0,-0.011473203446341219,-0.01664010941806953
280_20_-8_0,-0.012815592320802413,-0.018482422250332205
280_20_-7_0,-0.009435570370356226,-0.011533435214292724
280_30_-6_0,-0.011943118440694643,-0.01759113534551339
280_40_-5_0,-0.012144861256640643,-0.013608276507008295
280_40_-4_0,-0.012294884810457127,-0.012628297049356712
280_40_-3_0,-0.012410088879656318,-0.019637605427634163
280_40_-2_0,-0.012050203562573898,-0.01236749857588924
280_50_-1_0,-0.017717034569418536,-0.018445145209517188
280_50_0_0,-0.02092051055876551,-0.023651959125001933
280_40_1_0,-0.016819833165833076,-0.02517230053728306
280_40_2_0,-0.01820263861757845,-0.018854129891156167
280_40_3_0,-0.02908314420869429,-0.02901755861826035
210_40_4_0,-0.03882662251928859,-0.04943574239945186
210_30_5_0,-0.029921704828254608,-0.06724748119160784
210_20_6_0,-0.037396805499150185,-0.02418191655368058
210_20_7_0,-0.01989427070172008,-0.030529300583506
210_10_8_0,-0.021677925620531998,-0.023385314851381997
210_0_9_0,-0.02284974187250078,-0.03213578696096625
210_-10_-5_0,-0.01535681975606474,-0.013291937484087777
210_-10_-4_0,-0.014004740757555085,-0.016397983116313873
210_-10_-3_0,-0.01274917471759032,-0.013294392815551281
140_-40_-9_0,-0.03959140541387137,-0.08836804834090585
140_-30_-8_0,-0.03374757559239619,-0.05963386066029207
130_-10_-4_0,-0.11284190029169602,-0.20292326911398473
130_-10_-3_0,-0.11653447704355312,-0.14691617380415192
130_-10_-2_0,-0.1015805794434994,-0.1246135768725288
120_0_-1_0,-0.23193637612743692,-0.3701736066512919
120_0_0_0,-0.24744549871757734,-0.7501089134568643
110_-10_1_0,-0.24960649976752058,-0.5387890928942571
110_-10_2_0,-0.24065136017211639,-2.501999537325132
110_-10_3_0,-0.3017900548191536,-0.7227817688375875
100_-10_4_0,-0.0017878717692344096,-217.84000000038017
100_-20_5_0,-0.0019613320472172623,-6.973660913729619
90_-30_6_0,-0.0022816234252668044,-2.243036071379652
90_-30_7_0,-0.0019397838215341483,-9.817886221562524
